iter	MultiClass
164	0.06407734904
165	0.06328357226
166	0.06275816666
167	0.06235905171
168	0.06196998199
169	0.06111443657
170	0.06078442005
171	0.06021739465
172	0.05985077977
173	0.05940983487
174	0.05871668646
175	0.05809680632
176	0.05778827839
177	0.05737944366
178	0.05712272727
179	0.05675132815
180	0.05655372758
181	0.05595165695
182	0.0553574234
183	0.05483289734
184	0.0543864015
185	0.05388629297
186	0.05327149055
187	0.05283420011
188	0.05211852423
189	0.05153480122
190	0.05060242356
191	0.05022637684
192	0.04994027585
193	0.04961920469
194	0.04936263143
195	0.04886314333
196	0.04863763825
197	0.04803331523
198	0.04779413613
199	0.04766034965
200	0.04730905107
201	0.04713408191
202	0.04679446562
203	0.0465919834
204	0.04600847642
205	0.04568498579
206	0.04541649792
207	0.04508991223
208	0.04487491141
209	0.04450089498
210	0.04404178039
211	0.04372162718
212	0.04334816995
213	0.04311712189
214	0.0429598648
215	0.04275823916
216	0.04240246381
217	0.04226937642
218	0.04196735882
219	0.0416286969
220	0.04131751603
221	0.040920073
222	0.0406731086
223	0.04045762319
224	0.04006250653
225	0.0398143428
226	0.03958527679
227	0.03923010995
228	0.03907328239
229	0.03892209676
230	0.03867282492
231	0.03849831453
232	0.03829542779
233	0.03804247922
234	0.03786256572
235	0.03759707686
236	0.03722734292
237	0.03712084097
238	0.03679907319
239	0.03654557103
240	0.03621744237
241	0.0359469641
242	0.03575382659
243	0.0354947886
244	0.03528899456
245	0.0350149878
246	0.03467652296
247	0.03457953392
248	0.03438888088
249	0.03421052241
250	0.0338737972
251	0.03349584839
252	0.03336267507
253	0.03320188776
254	0.03296157236
255	0.03280384506
256	0.03265172287
257	0.03252380676
258	0.03238693977
259	0.03226517568
260	0.0321901839
261	0.03200202539
262	0.03180567156
263	0.03155034848
264	0.03137163529
265	0.03119486785
266	0.03100185899
267	0.03089236186
268	0.03063587315
269	0.03047526084
270	0.03036120428
271	0.03015912403
272	0.0300905829
273	0.02992620295
274	0.02970606247
275	0.0296007018
276	0.02947241277
277	0.02936819865
278	0.02914250589
279	0.02898403325
280	0.02889630371
281	0.02883199905
282	0.02873888919
283	0.02858342784
284	0.02833987222
285	0.02822783707
286	0.02805248995
287	0.02788787145
288	0.02773246051
289	0.02757829885
290	0.02745290438
291	0.027304889
292	0.02715549579
293	0.02696166516
294	0.02686586593
295	0.0267554389
296	0.02666738809
297	0.02648894861
298	0.02631756501
299	0.0262196226
300	0.02609300664
301	0.0260025545
302	0.02587279194
303	0.02569721865
304	0.02554541883
305	0.02546397968
306	0.02528598316
307	0.02524313001
308	0.02514558629
309	0.02509290782
310	0.02489922128
311	0.02476098503
312	0.02467632882
313	0.02452635793
314	0.02437425092
315	0.02432039459
316	0.02424242351
317	0.0241110665
318	0.0239834749
319	0.02394841803
320	0.02386841491
321	0.02381351689
322	0.02372920518
323	0.02363168532
324	0.02355376165
325	0.02346108075
326	0.02333860204
327	0.02323340006
328	0.023162996
329	0.02305274254
330	0.02298594102
331	0.02282776548
332	0.02279781044
333	0.0227180072
334	0.02266317619
335	0.0225398028
336	0.02246276948
337	0.02240284722
338	0.02231440524
339	0.02217780624
340	0.02207380726
341	0.02196328906
342	0.02188855643
343	0.02184082324
344	0.02171608935
345	0.02162089897
346	0.02156305762
347	0.0214700831
348	0.02143987535
349	0.02136702107
350	0.02123185679
351	0.02110598394
352	0.02102686106
353	0.02097042533
354	0.02084684029
355	0.02081545203
356	0.0207238579
357	0.0206480179
358	0.02050457483
359	0.0204362758
360	0.0202827661
361	0.02015140957
362	0.02004035929
363	0.01984765771
364	0.01975105314
365	0.01967547867
366	0.01961715092
367	0.01955018259
368	0.01951582515
369	0.01945346531
370	0.01935056084
371	0.01927413739
372	0.01923766413
373	0.01916811716
374	0.01908435226
375	0.01901711581
376	0.01897604501
377	0.01891083046
378	0.01887648903
379	0.01881229865
380	0.01875480548
381	0.01872351763
382	0.01868043428
383	0.01857848253
384	0.01845482182
385	0.01834883141
386	0.01827547456
387	0.01822381485
388	0.01815312482
389	0.01811471752
390	0.01808997678
391	0.01802905536
392	0.01794022496
393	0.01788379333
394	0.01782285895
395	0.01777120175
396	0.0177329439
397	0.01770172987
398	0.01762603672
399	0.01756345713
400	0.01750180715
401	0.0174189244
402	0.01733855539
403	0.0172706189
404	0.01722153933
405	0.01718890421
406	0.01713433028
407	0.01707968027
408	0.01704643079
409	0.01696020293
410	0.01692452099
411	0.01688777656
412	0.01685515604
413	0.01683342763
414	0.01673600938
415	0.01668326179
416	0.01663139776
417	0.0165814568
418	0.01653544169
419	0.01644400744
420	0.01641055682
421	0.01637887145
422	0.01632702345
423	0.01625413314
424	0.01623198907
425	0.01614512088
426	0.01605753045
427	0.01603597734
428	0.01601706157
429	0.01596510353
430	0.01588054661
431	0.01583662295
432	0.01577768033
433	0.01573075207
434	0.01569058807
435	0.01564663429
436	0.01558928559
437	0.01551135896
438	0.0154681954
439	0.01544001859
440	0.01540275675
441	0.0153245554
442	0.01525783754
443	0.01521155393
444	0.01518767384
445	0.01513296464
446	0.01507850864
447	0.01499206168
448	0.01494285691
449	0.01488477443
450	0.01482739271
451	0.01479157667
452	0.01475273798
453	0.01469937429
454	0.01466401574
455	0.014636513
456	0.01457287777
457	0.01449485289
458	0.01442671607
459	0.01438345463
460	0.01433345558
461	0.0142525757
462	0.01423349036
463	0.01420087072
464	0.01414545715
465	0.01409146414
466	0.01405212883
467	0.01403047233
468	0.01401515103
469	0.01397076242
470	0.01393419549
471	0.01387306827
472	0.01384611947
473	0.01379514127
474	0.01376281434
475	0.01373738587
476	0.0136951924
477	0.01366215403
478	0.01363968962
479	0.01362902886
480	0.01358039939
481	0.01355264307
482	0.01352394571
483	0.0134930677
484	0.01346559351
485	0.01344332235
486	0.01340220308
487	0.01336572346
488	0.01333457663
489	0.01332085514
490	0.01328944262
491	0.01324099639
492	0.01320578631
493	0.01317561506
494	0.01311737529
495	0.0130636693
496	0.01302059252
497	0.01297777348
498	0.01293993195
499	0.01287721384
500	0.01283730164
501	0.01278185913
502	0.0127260721
503	0.01269602317
504	0.01265036613
505	0.01263932191
506	0.01261433925
507	0.01259209838
508	0.01256048324
509	0.01252322263
510	0.01250870903
511	0.01245990473
512	0.01241965859
513	0.01239456461
514	0.01236670872
515	0.01231817236
516	0.01228341253
517	0.01226626141
518	0.01224808763
519	0.01221096928
520	0.01219249899
521	0.01218134898
522	0.01216284468
523	0.01212011659
524	0.01208232632
525	0.01204122385
526	0.01200221546
527	0.01199086013
528	0.01197477438
529	0.01194510783
530	0.01192431665
531	0.01188017217
532	0.011855596
533	0.01180316017
534	0.01175793363
535	0.01174242151
536	0.01171225694
537	0.01168075165
538	0.0116399378
539	0.01162032947
540	0.011585737
541	0.01154296362
542	0.01151799729
543	0.01149153262
544	0.01145557717
545	0.01143536531
546	0.01141737374
547	0.01139744439
548	0.01134483381
549	0.01132922369
550	0.01130667138
551	0.01128259886
552	0.01125173555
553	0.01120781808
554	0.0111984536
555	0.01119044527
556	0.01114414264
557	0.01111690637
558	0.01109320376
559	0.01107630645
560	0.01104605495
561	0.0110293682
562	0.01101575373
563	0.01099654614
564	0.01095880352
565	0.010942326
566	0.01093047934
567	0.0108965028
568	0.01087102878
569	0.01084752494
570	0.01081978134
571	0.01080045193
572	0.01077692475
573	0.01076040614
574	0.01074017657
575	0.01070574332
576	0.01069179739
577	0.01066055726
578	0.01064128517
579	0.01061733868
580	0.01058872394
581	0.01056857188
582	0.01055119429
583	0.0105239161
584	0.01048454047
585	0.01046961275
586	0.01044679588
587	0.01043603312
588	0.01039460934
589	0.01036668722
590	0.01035119506
591	0.01033076214
592	0.01031109592
593	0.01029861866
594	0.01028417843
595	0.0102544816
596	0.01024345075
597	0.01020699393
598	0.0101939094
599	0.01016319807
600	0.01013795705
601	0.01012064126
602	0.01011323492
603	0.01010302882
604	0.0100746127
605	0.01004856035
606	0.01004384402
607	0.01000756559
608	0.009988583343
609	0.009958450446
610	0.00992412759
611	0.009894361167
612	0.009876240166
613	0.009862525171
614	0.009839702159
615	0.009818235753
616	0.009799760518
617	0.009780898695
618	0.009762971917
619	0.009747022527
620	0.009723826767
621	0.009692122589
622	0.009677136253
623	0.009649659745
624	0.009639143378
625	0.009625870703
626	0.009600342056
627	0.009585768572
628	0.009552640395
629	0.009534415139
630	0.009509852239
631	0.009493734295
632	0.009467530127
633	0.009447443278
634	0.009424631496
635	0.009386236867
636	0.009363785498
637	0.009346796
638	0.009331926798
639	0.009313893693
640	0.009291461323
641	0.009263582473
642	0.009243331286
643	0.009221320038
644	0.009195961813
645	0.009180086668
646	0.009163891466
647	0.009148368377
648	0.009125745912
649	0.009103017639
650	0.009068846998
651	0.009053097098
652	0.009043795679
653	0.009026869248
654	0.009005923771
655	0.008954706407
656	0.0089416482
657	0.008912699985
658	0.008881720914
659	0.008856497022
660	0.008839380155
661	0.008832317793
662	0.008818616875
663	0.008793410369
664	0.008776121292
665	0.008759032451
666	0.008735814752
667	0.008727816054
668	0.008711544404
669	0.008687535951
670	0.008665562944
671	0.008648166813
672	0.008644540183
673	0.008628180384
674	0.008619281467
675	0.008600771077
676	0.008591981945
677	0.008575443206
678	0.008553183701
679	0.008542150032
680	0.008520417311
681	0.008508413198
682	0.008498810985
683	0.008486678717
684	0.008481275632
685	0.008463152538
686	0.008447368815
687	0.008426037914
688	0.008405328453
689	0.008385846674
690	0.008359076404
691	0.008349679663
692	0.008336838333
693	0.008329303359
694	0.00831698517
695	0.00830530365
696	0.008292044029
697	0.00827531063
698	0.008258473855
699	0.008241009842
700	0.008230493218
701	0.008214522531
702	0.008202072518
703	0.008187235217
704	0.008170066787
705	0.008159308951
706	0.008153129621
707	0.008138746464
708	0.008112860172
709	0.008078238339
710	0.008065051188
711	0.008055311457
712	0.008037785937
713	0.008030893434
714	0.008016151106
715	0.008012069545
716	0.008004002013
717	0.007984086772
718	0.00796015172
719	0.007949786271
720	0.007944188918
721	0.007916391817
722	0.007905385946
723	0.007895700057
724	0.007884193074
725	0.007866018485
726	0.007854139693
727	0.007846172381
728	0.007826857103
729	0.007795631365
730	0.00777868229
731	0.007758067118
732	0.007750949357
733	0.007724076233
734	0.007703711458
735	0.007688346612
736	0.007682384523
737	0.007666583396
738	0.007654784081
739	0.007642517057
740	0.007624614901
741	0.007600907468
742	0.007589289955
743	0.007577470513
744	0.007565197
745	0.007554076268
746	0.007546676759
747	0.007521109749
748	0.007507936252
749	0.007498383928
750	0.007483893187
751	0.007469415383
752	0.007454135142
753	0.007436118448
754	0.007425159048
755	0.007418000231
756	0.007406335346
757	0.007398408433
758	0.007387690075
759	0.007374424304
760	0.007359420336
761	0.007342906814
762	0.007334080373
763	0.007321420873
764	0.007307182321
765	0.007291689081
766	0.007273863018
767	0.007262730942
768	0.007250397648
769	0.007242208447
770	0.007223831611
771	0.007218527583
772	0.007212813304
773	0.007198333808
774	0.007181660984
775	0.007170194975
776	0.0071576541
777	0.007149140651
778	0.007144737779
779	0.007132085195
780	0.007124464971
781	0.007112026089
782	0.007095475553
783	0.00708520522
784	0.007068462744
785	0.007052425152
786	0.007043807583
787	0.007030058378
788	0.007024914884
789	0.007009286113
790	0.006999574546
791	0.006990311315
792	0.00698501309
793	0.006976795324
794	0.00696719102
795	0.006950954948
796	0.006936393605
797	0.006929107444
798	0.00692184214
799	0.006916690511
800	0.006905607336
801	0.006894932899
802	0.006880970751
803	0.006875973663
804	0.006867195168
805	0.006857051325
806	0.006853164603
807	0.006839428825
808	0.006830670847
809	0.006823109095
810	0.006812789514
811	0.006804505839
812	0.006796639169
813	0.006786848806
814	0.006777845541
815	0.006757831594
816	0.006747906641
817	0.006733103324
818	0.006724087364
819	0.006719493417
820	0.006709631653
821	0.00669920945
822	0.006692048518
823	0.006685688232
824	0.006679919995
825	0.006664486576
826	0.006652092097
827	0.006644403935
828	0.006633905418
829	0.00662687536
830	0.006613527486
831	0.006606132055
832	0.006601022549
833	0.006590808877
834	0.006586634029
835	0.006573733641
836	0.006561679966
837	0.006543158012
838	0.006525818916
839	0.006518060922
840	0.006514765311
841	0.006504317008
842	0.00649312483
843	0.006485668476
844	0.00647363637
845	0.006463188683
846	0.006456186409
847	0.006448381026
848	0.006441030111
849	0.006432641012
850	0.006427093052
851	0.006414849041
852	0.006400362934
853	0.006392060472
854	0.006383128032
855	0.00637334625
856	0.006366586472
857	0.006359922404
858	0.006354480968
859	0.006348841172
860	0.006332690163
861	0.006327261329
862	0.006322106765
863	0.006307434585
864	0.006298236057
865	0.006282329645
866	0.006279175928
867	0.006275282648
868	0.00626371574
869	0.006257546292
870	0.006248449776
871	0.006234102254
872	0.006229612217
873	0.00621737804
874	0.006209602071
875	0.006203360505
876	0.006195421204
877	0.006182532682
878	0.006177383257
879	0.006172586738
880	0.006159469132
881	0.006153886046
882	0.00614695406
883	0.006135515672
884	0.00612558818
885	0.006119934669
886	0.006114547603
887	0.006106954184
888	0.006096232253
889	0.006086352169
890	0.006080407802
891	0.006075854339
892	0.006065992793
893	0.006055875731
894	0.006049726679
895	0.006045353086
896	0.006041112067
897	0.006035214225
898	0.006034606174
899	0.006026583002
900	0.006019792706
901	0.006009759082
902	0.005997637267
903	0.00599214304
904	0.005985131351
905	0.005979167848
906	0.005967727297
907	0.005963446171
908	0.005944636419
909	0.005940621235
910	0.005933448788
911	0.005925792732
912	0.005916466646
913	0.00590671675
914	0.005893804596
915	0.005889289421
916	0.005882207047
917	0.005875925272
918	0.005871000973
919	0.005860963853
920	0.005855355135
921	0.005849401564
922	0.005839867463
923	0.005828007772
924	0.005813336094
925	0.005804460154
926	0.005795648306
927	0.005793825564
928	0.005786646353
929	0.005777221628
930	0.005772984661
931	0.005765549055
932	0.00575429764
933	0.005749227983
934	0.005743799615
935	0.005732712341
936	0.005722258707
937	0.005711673894
938	0.005703745613
939	0.00569314673
940	0.00568800795
941	0.005678255804
942	0.005672810597
943	0.005665410462
944	0.005660724441
945	0.005655308616
946	0.005650032227
947	0.005642150738
948	0.005634893767
949	0.005630992503
950	0.00562924365
951	0.005615325298
952	0.005610149891
953	0.005599964055
954	0.005597026677
955	0.005587205069
956	0.005577401358
957	0.005570574102
958	0.005562828781
959	0.005557843708
960	0.005549807925
961	0.005541866852
962	0.005533131359
963	0.005522578745
964	0.00551444683
965	0.005508749157
966	0.005499293445
967	0.005491333448
968	0.005486311735
969	0.005474964416
970	0.005471488765
971	0.005463135627
972	0.005455791306
973	0.005441192321
974	0.005432312534
975	0.005428778545
976	0.005421805153
977	0.005413640273
978	0.005408127859
979	0.005398823675
980	0.005393965892
981	0.005385036
982	0.005380189757
983	0.005373403717
984	0.005366741017
985	0.005357812826
986	0.005349693584
987	0.005341206464
988	0.005333705167
989	0.005322507797
990	0.005314371991
991	0.005304002598
992	0.005300243898
993	0.005293954078
994	0.005288865093
995	0.005279343489
996	0.005274403839
997	0.005270705986
998	0.005262092112
999	0.005249661119
